Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
priam,com.netflix.priam.tuner,GCConfiguration,5,0,6,5,29,6,0,0,0.0,0,0
priam,com.netflix.priam.tuner,StandardTunerTest,11,0,14,13,124,16,0,0,0.14285714285714285,0,6
priam,com.netflix.priam.tuner,TunerConfiguration,2,0,3,2,14,3,0,0,0.0,0,0
priam,com.netflix.priam.tuner.dse,AuditLogTunerLog4J,6,0,3,2,78,13,0,1,0.0,1,2
priam,com.netflix.priam.tuner.dse,AuditLogTunerYaml,3,0,2,2,41,7,0,1,0.0,1,1
priam,com.netflix.priam.tuner.dse,DseProcessManager,2,0,2,1,16,6,0,0,0.0,0,4
priam,com.netflix.priam.tuner.dse,DseTuner,3,0,4,2,47,9,0,0,0.0,0,5
priam,com.netflix.priam.tuner.dse,IAuditLogTuner,0,0,1,0,6,1,2,0,-1.0,1,0
priam,com.netflix.priam.tuner.dse,IDseConfiguration,1,0,8,1,48,10,0,0,-1.0,4,0
priam,com.netflix.priam.tuner.dse,DseTunerTest,6,0,6,6,80,9,0,0,0.0,0,4
priam,com.netflix.priam.utils,BoundedExponentialRetryCallable,8,0,3,3,54,8,0,1,0.0,1,1
priam,com.netflix.priam.utils,DateUtil,7,2,18,18,162,31,0,0,0.2777777777777778,43,2
priam,com.netflix.priam.utils,DateRange,2,0,7,7,39,10,0,0,0.2857142857142857,2,2
priam,com.netflix.priam.utils,ExponentialRetryCallable,5,2,3,3,37,5,0,1,0.0,0,0
priam,com.netflix.priam.utils,FifoQueue,2,0,3,3,16,4,0,0,0.0,1,0
priam,com.netflix.priam.utils,GsonJsonSerializer,1,0,12,11,88,20,0,0,1.0,18,2
priam,com.netflix.priam.utils,PriamAnnotationExclusionStrategy,0,0,2,2,8,2,0,0,-1.0,0,1
priam,com.netflix.priam.utils,PriamAnnotation,0,0,0,0,3,0,0,0,-1.0,2,0
priam,com.netflix.priam.utils,DateTypeAdapter,0,0,2,2,16,4,0,0,-1.0,0,1
priam,com.netflix.priam.utils,LocalDateTimeTypeAdapter,0,0,2,2,16,4,0,0,-1.0,0,1
priam,com.netflix.priam.utils,InstantTypeAdapter,0,0,3,2,19,5,0,0,-1.0,0,0
priam,com.netflix.priam.utils,PathTypeAdapter,0,0,2,2,17,4,0,0,-1.0,0,0
priam,com.netflix.priam.utils,ITokenManager,0,0,3,0,5,3,1,0,-1.0,5,0
priam,com.netflix.priam.utils,MaxSizeHashMap,1,0,2,1,12,2,0,0,0.0,0,0
priam,com.netflix.priam.utils,RetryableCallable,5,0,6,4,44,9,2,0,0.3333333333333333,0,0
priam,com.netflix.priam.utils,Sleeper,0,0,2,0,7,2,2,0,-1.0,14,0
priam,com.netflix.priam.utils,SystemUtils,1,0,7,7,83,14,0,0,0.8571428571428571,12,1
priam,com.netflix.priam.utils,ThreadSleeper,0,0,2,2,15,2,0,1,-1.0,2,0
priam,com.netflix.priam.utils,TokenManager,8,4,5,4,55,8,0,1,0.4,2,1
priam,com.netflix.priam.utils,BackupFileUtils,0,0,2,2,36,8,0,0,-1.0,6,1
priam,com.netflix.priam.utils,FakeSleeper,0,0,2,2,9,2,0,1,-1.0,2,0
priam,com.netflix.priam.utils,Murmur3TokenManagerTest,2,0,17,17,93,22,0,0,0.11764705882352941,0,2
priam,com.netflix.priam.utils,Murmur3Configuration,1,0,1,1,6,1,0,0,0.0,0,0
priam,com.netflix.priam.utils,RandomTokenManagerTest,1,0,16,16,87,21,0,0,0.0,0,2
priam,com.netflix.priam.utils,TestDateUtils,0,0,6,6,51,8,0,0,-1.0,0,1
priam,com.netflix.priam.utils,TestGsonJsonSerializer,1,0,2,2,27,2,0,0,0.0,0,3
priam,com.netflix.priam.utils,TestSystemUtils,0,0,1,1,10,1,0,0,-1.0,0,1
priam,com.netflix.priam.backup.identity,DoubleRingTest,0,0,3,2,33,6,0,1,-1.0,0,3
priam,com.netflix.priam.backup.identity,InstanceIdentityTest,0,0,5,5,51,7,0,1,-1.0,0,2
priam,com.netflix.priam.backup.identity,InstanceTestUtils,9,0,3,1,45,3,2,0,0.0,0,7
priam,com.netflix.priam.cassandra.token,TestDoublingLogic,2,0,4,2,59,18,0,0,0.5,0,0
priam,com.netflix.priam.dse,DseConfigStub,1,0,7,7,29,7,0,0,0.8571428571428571,1,0
priam,com.netflix.priam.stream,StreamingTest,0,0,3,3,42,7,0,0,-1.0,0,4
