Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
dubbo-compatible,org.apache.dubbo.common.extension.activate.impl,OldActivateExt1Impl2,0,0,1,1,5,1,0,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension.activate.impl,OldActivateExt1Impl3,0,0,1,1,5,1,0,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension,ExtensionTest,0,0,3,0,27,3,0,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension,MockDispatcher,0,0,1,1,5,1,0,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension,MyExtensionFactory,1,0,2,2,14,3,0,0,0.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension,InjectObject,1,0,1,1,6,1,0,0,0.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension.support,ActivateComparatorTest,1,0,2,1,25,2,0,0,0.0,0,5
dubbo-compatible,org.apache.dubbo.common.extension.support,Filter0,0,0,0,0,2,0,5,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension.support,Filter1,0,0,0,0,2,0,0,1,-1.0,1,0
dubbo-compatible,org.apache.dubbo.common.extension.support,Filter2,0,0,0,0,2,0,0,1,-1.0,1,0
dubbo-compatible,org.apache.dubbo.common.extension.support,Filter3,0,0,0,0,2,0,0,1,-1.0,1,0
dubbo-compatible,org.apache.dubbo.common.extension.support,Filter4,0,0,0,0,2,0,0,1,-1.0,1,0
dubbo-compatible,org.apache.dubbo.common.extension.support,OldFilter0,0,0,0,0,2,0,1,1,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension.support,OldFilter5,0,0,0,0,2,0,0,2,-1.0,1,0
dubbo-compatible,org.apache.dubbo.common.extension.support,Order0Filter0,0,0,0,0,2,0,2,0,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension.support,Order0Filter1,0,0,0,0,2,0,0,1,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.extension.support,Order0Filter2,0,0,0,0,2,0,0,1,-1.0,0,0
dubbo-compatible,org.apache.dubbo.common.utils,AnnotationUtilsTest,0,0,19,2,210,23,0,0,-1.0,0,3
dubbo-compatible,org.apache.dubbo.common.utils,A,0,0,1,1,4,1,1,0,-1.0,1,0
dubbo-compatible,org.apache.dubbo.common.utils,B,0,0,1,1,4,1,1,1,-1.0,1,0
dubbo-compatible,org.apache.dubbo.common.utils,C,0,0,0,0,2,0,0,2,-1.0,1,0
dubbo-compatible,org.apache.dubbo.config,ApplicationConfigTest,0,0,16,0,115,16,0,0,-1.0,0,2
dubbo-compatible,org.apache.dubbo.config,ArgumentConfigTest,0,0,4,0,27,4,0,0,-1.0,0,1
dubbo-compatible,org.apache.dubbo.config,ConfigTest,2,0,3,2,26,3,0,0,1.0,0,5
dubbo-compatible,org.apache.dubbo.config,ConsumerConfigTest,0,0,3,0,24,3,0,0,-1.0,0,1
dubbo-compatible,org.apache.dubbo.config,MethodConfigTest,0,0,16,0,132,16,0,0,-1.0,0,3
dubbo-compatible,org.apache.dubbo.config,ModuleConfigTest,0,0,8,0,55,8,0,0,-1.0,0,2
dubbo-compatible,org.apache.dubbo.config,ProtocolConfigTest,0,0,15,0,94,15,0,0,-1.0,0,1
