Project Name,Package Name,Type Name,Code Smell
guava,com.google.common.collect,EntrySet,Broken Hierarchy
guava,com.google.common.collect,ConsumingQueueIterator,Unutilized Abstraction
guava,com.google.common.collect,ContiguousSet,Cyclic-Dependent Modularization
guava,com.google.common.collect,Cut,Cyclic-Dependent Modularization
guava,com.google.common.collect,Cut,Insufficient Modularization
guava,com.google.common.collect,BelowAll,Cyclic-Dependent Modularization
guava,com.google.common.collect,AboveAll,Cyclic-Dependent Modularization
guava,com.google.common.collect,BelowValue,Unutilized Abstraction
guava,com.google.common.collect,AboveValue,Unutilized Abstraction
guava,com.google.common.collect,DenseImmutableTable,Unutilized Abstraction
guava,com.google.common.collect,DenseImmutableTable,Rebellious Hierarchy
guava,com.google.common.collect,DenseImmutableTable,Insufficient Modularization
guava,com.google.common.collect,ImmutableArrayMap,Unutilized Abstraction
guava,com.google.common.collect,ImmutableArrayMap,Broken Hierarchy
guava,com.google.common.collect,Row,Unutilized Abstraction
guava,com.google.common.collect,Column,Unutilized Abstraction
guava,com.google.common.collect,RowMap,Unutilized Abstraction
guava,com.google.common.collect,ColumnMap,Unutilized Abstraction
guava,com.google.common.collect,DescendingImmutableSortedMultiset,Unutilized Abstraction
guava,com.google.common.collect,DescendingImmutableSortedSet,Unutilized Abstraction
guava,com.google.common.collect,DescendingMultiset,Unutilized Abstraction
guava,com.google.common.collect,EntrySetImpl,Unutilized Abstraction
guava,com.google.common.collect,DiscreteDomain,Multifaceted Abstraction
guava,com.google.common.collect,DiscreteDomain,Insufficient Modularization
guava,com.google.common.collect,EmptyContiguousSet,Unutilized Abstraction
guava,com.google.common.collect,EmptyImmutableListMultimap,Broken Hierarchy
guava,com.google.common.collect,EmptyImmutableListMultimap,Cyclic-Dependent Modularization
guava,com.google.common.collect,EmptyImmutableSetMultimap,Broken Hierarchy
guava,com.google.common.collect,EmptyImmutableSetMultimap,Cyclic-Dependent Modularization
guava,com.google.common.collect,EnumBiMap,Unexploited Encapsulation
guava,com.google.common.collect,EnumBiMap,Broken Hierarchy
guava,com.google.common.collect,EnumBiMap,Missing Hierarchy
guava,com.google.common.collect,EnumMultiset,Unutilized Abstraction
guava,com.google.common.collect,Itr,Unutilized Abstraction
guava,com.google.common.collect,EvictingQueue,Unutilized Abstraction
guava,com.google.common.collect,FilteredEntryMultimap,Cyclic-Dependent Modularization
guava,com.google.common.collect,FilteredEntryMultimap,Insufficient Modularization
guava,com.google.common.collect,ValuePredicate,Unutilized Abstraction
guava,com.google.common.collect,AsMap,Unutilized Abstraction
guava,com.google.common.collect,AsMap,Broken Hierarchy
